# all.topics.primary.relevance.judgements.final.tsv.txt
# This file contains all of the maximum-length span primary relevance judgments for the
# TREC 2007 Genomics track.
# Each line represents the relevance of judgment on one topic for one maximum-length span.
# Fields are tab-delimited in the following order:
# TOPIC	PMID	OFFSET	LENGTH	RELEVANCE
#
211	9694864	7669	985	NOT_RELEVANT
211	9694864	14495	723	NOT_RELEVANT
211	9694864	42198	859	NOT_RELEVANT
211	9694864	43060	1357	NOT_RELEVANT
211	9694864	48003	1622	NOT_RELEVANT
211	9694864	49652	1128	NOT_RELEVANT
211	9694864	50807	1925	NOT_RELEVANT
211	9694876	53624	2647	NOT_RELEVANT
211	9705339	77333	121	NOT_RELEVANT
211	9705339	79305	537	NOT_RELEVANT
211	9746774	2267	2445	NOT_RELEVANT
211	9787153	13525	565	NOT_RELEVANT
211	9815045	5923	2860	NOT_RELEVANT
211	9815045	72449	2021	NOT_RELEVANT
211	9817761	42319	2610	NOT_RELEVANT
211	9817761	59839	2250	NOT_RELEVANT
211	9832548	122533	2901	NOT_RELEVANT
211	9832551	87741	32603	NOT_RELEVANT
211	9867876	0	471	NOT_RELEVANT
211	9867876	11064	701	RELEVANT
211	9867876	15928	1341	NOT_RELEVANT
211	9867876	19194	2211	NOT_RELEVANT
211	9867876	22113	2323	NOT_RELEVANT
211	9867876	26495	2467	NOT_RELEVANT
211	9867876	31283	1821	NOT_RELEVANT
211	9867876	33107	1715	NOT_RELEVANT
211	9867876	35738	1597	NOT_RELEVANT
211	9867876	37338	2495	NOT_RELEVANT
211	9867876	43829	1834	NOT_RELEVANT
211	9874689	2316	1896	NOT_RELEVANT
211	9874689	8149	2203	NOT_RELEVANT
211	9874689	22011	995	NOT_RELEVANT
211	9874689	32082	1361	NOT_RELEVANT
211	9874689	42167	1312	NOT_RELEVANT
211	9874689	43628	1713	NOT_RELEVANT
211	9874689	45344	1586	NOT_RELEVANT
211	9874689	63676	257	RELEVANT
211	9890991	53555	3764	NOT_RELEVANT
211	9971750	23417	464	RELEVANT
211	9971750	46945	2038	NOT_RELEVANT
211	10026200	5893	1952	NOT_RELEVANT
211	10026200	52921	1169	NOT_RELEVANT
211	10026200	54093	1380	NOT_RELEVANT
211	10026200	56987	843	NOT_RELEVANT
211	10026224	45428	1187	NOT_RELEVANT
211	10037761	9118	954	NOT_RELEVANT
211	10037761	14787	2741	RELEVANT
211	10037761	19373	3406	NOT_RELEVANT
211	10037761	31332	2409	NOT_RELEVANT
211	10037761	40984	3184	NOT_RELEVANT
211	10037761	44171	1880	NOT_RELEVANT
211	10037761	46054	2315	NOT_RELEVANT
211	10037761	55156	799	NOT_RELEVANT
211	10037761	58586	1368	NOT_RELEVANT
211	10066827	31088	1753	NOT_RELEVANT
211	10187780	93191	3653	NOT_RELEVANT
211	10187848	7689	1478	NOT_RELEVANT
211	10187848	47623	708	NOT_RELEVANT
211	10198412	57205	28926	NOT_RELEVANT
211	10206989	22531	1111	NOT_RELEVANT
211	10206989	40208	1020	NOT_RELEVANT
211	10206989	56124	1347	NOT_RELEVANT
211	10206989	63026	85	RELEVANT
211	10207009	3188	2889	NOT_RELEVANT
211	10207009	6080	5098	NOT_RELEVANT
211	10207009	15152	1096	NOT_RELEVANT
211	10207009	31971	2361	NOT_RELEVANT
211	10207009	53429	2869	NOT_RELEVANT
211	10207009	59314	569	NOT_RELEVANT
211	10212242	25331	4004	NOT_RELEVANT
211	10233907	97900	86	NOT_RELEVANT
211	10329646	16984	1732	NOT_RELEVANT
211	10329646	18719	2879	NOT_RELEVANT
211	10329646	35665	1776	NOT_RELEVANT
211	10330020	88180	16022	NOT_RELEVANT
211	10330056	89440	23982	NOT_RELEVANT
211	10347164	41476	3565	NOT_RELEVANT
211	10361133	0	130	NOT_RELEVANT
211	10361133	28327	983	NOT_RELEVANT
211	10364172	11586	1121	RELEVANT
211	10364172	38441	788	NOT_RELEVANT
211	10364172	39232	2520	RELEVANT
211	10364172	41773	2456	NOT_RELEVANT
211	10364172	48062	718	NOT_RELEVANT
211	10364172	56216	610	NOT_RELEVANT
211	10393719	36802	3197	NOT_RELEVANT
211	10402364	6553	1104	NOT_RELEVANT
211	10402456	8662	811	NOT_RELEVANT
211	10409307	11942	1872	NOT_RELEVANT
211	10444441	44353	11914	NOT_RELEVANT
211	10449532	41436	2844	NOT_RELEVANT
211	10451431	4828	3461	NOT_RELEVANT
211	10454601	28658	775	NOT_RELEVANT
211	10454635	28921	952	NOT_RELEVANT
211	10469849	33744	1989	NOT_RELEVANT
211	10516269	8077	2226	NOT_RELEVANT
211	10545485	33553	2075	NOT_RELEVANT
211	10545507	44727	2148	NOT_RELEVANT
211	10545507	46878	2163	NOT_RELEVANT
211	10545507	49100	1363	NOT_RELEVANT
211	10567480	848	1978	NOT_RELEVANT
211	10625685	8279	3920	NOT_RELEVANT
211	10625685	14950	746	RELEVANT
211	10625685	30974	2677	NOT_RELEVANT
211	10625685	33654	1191	NOT_RELEVANT
211	10625685	70803	1463	NOT_RELEVANT
211	10625685	72287	2239	NOT_RELEVANT
211	10629225	2792	1925	NOT_RELEVANT
211	10629225	16402	3059	RELEVANT
211	10629225	36825	1114	NOT_RELEVANT
211	10629225	37998	2838	NOT_RELEVANT
211	10629225	50410	1897	NOT_RELEVANT
211	10629225	70400	3011	NOT_RELEVANT
211	10629225	82469	496	NOT_RELEVANT
211	10629225	89507	531	NOT_RELEVANT
211	10629226	2816	1544	NOT_RELEVANT
211	10629226	11971	1516	NOT_RELEVANT
211	10629226	23337	236	NOT_RELEVANT
211	10629226	30961	1966	NOT_RELEVANT
211	10629226	42869	1183	NOT_RELEVANT
211	10629226	46207	978	NOT_RELEVANT
211	10629226	61620	1036	NOT_RELEVANT
211	10629226	62659	1826	NOT_RELEVANT
211	10629226	68144	2348	NOT_RELEVANT
211	10629226	77070	728	NOT_RELEVANT
211	10629226	81909	382	NOT_RELEVANT
211	10644717	61204	1063	NOT_RELEVANT
211	10644767	7242	5205	NOT_RELEVANT
211	10644767	14570	986	RELEVANT
211	10644767	23081	1989	NOT_RELEVANT
211	10644767	37349	2957	NOT_RELEVANT
211	10644767	51736	1011	NOT_RELEVANT
211	10644767	52750	2573	NOT_RELEVANT
211	10644767	55344	796	NOT_RELEVANT
211	10644767	56143	2727	NOT_RELEVANT
211	10644767	62589	831	NOT_RELEVANT
211	10650926	12549	4203	NOT_RELEVANT
211	10666475	13993	982	NOT_RELEVANT
211	10671475	4630	1046	NOT_RELEVANT
211	10681594	82153	2430	NOT_RELEVANT
211	10692441	36792	2526	NOT_RELEVANT
211	10692441	49378	1845	NOT_RELEVANT
211	10710551	81037	15707	NOT_RELEVANT
211	10748023	71534	555	NOT_RELEVANT
211	10748074	54953	3109	NOT_RELEVANT
211	10748123	18806	1711	NOT_RELEVANT
211	10748123	36509	3333	NOT_RELEVANT
211	10748123	48389	4766	NOT_RELEVANT
211	10748123	68890	521	NOT_RELEVANT
211	10748157	19661	3137	NOT_RELEVANT
211	10748157	37099	2345	NOT_RELEVANT
211	10749885	49157	2046	NOT_RELEVANT
211	10751411	48294	2964	NOT_RELEVANT
211	10764745	50713	2489	NOT_RELEVANT
211	10769252	97169	455	NOT_RELEVANT
211	10777487	64459	1237	NOT_RELEVANT
211	10779526	2888	2597	NOT_RELEVANT
211	10779526	11183	1133	RELEVANT
211	10779526	12319	502	NOT_RELEVANT
211	10779526	25250	741	NOT_RELEVANT
211	10779526	28875	1652	NOT_RELEVANT
211	10779526	35025	2291	NOT_RELEVANT
211	10779526	43645	1946	NOT_RELEVANT
211	10779526	60418	400	NOT_RELEVANT
211	10811828	48943	2581	NOT_RELEVANT
211	10814712	29947	2120	NOT_RELEVANT
211	10837486	12165	984	NOT_RELEVANT
211	10847594	29248	1287	NOT_RELEVANT
211	10847594	38530	1236	NOT_RELEVANT
211	10851025	57949	1252	NOT_RELEVANT
211	10858461	32625	2546	NOT_RELEVANT
211	10859298	5808	1206	NOT_RELEVANT
211	10859298	54640	773	NOT_RELEVANT
211	10859302	58876	2684	NOT_RELEVANT
211	10859302	61563	1536	NOT_RELEVANT
211	10884378	79652	3796	NOT_RELEVANT
211	10887205	4862	2009	NOT_RELEVANT
211	10887205	58737	585	NOT_RELEVANT
211	10896669	14328	802	RELEVANT
211	10896674	0	1629	NOT_RELEVANT
211	10896674	51809	324	NOT_RELEVANT
211	10906342	91972	70	NOT_RELEVANT
211	10908321	35173	2433	NOT_RELEVANT
211	10913000	50824	1865	NOT_RELEVANT
211	10915804	23217	1395	NOT_RELEVANT
211	10931825	81662	2463	NOT_RELEVANT
211	10958799	45757	2045	NOT_RELEVANT
211	10964907	9835	2629	NOT_RELEVANT
211	10964907	28255	907	NOT_RELEVANT
211	10995758	13427	4185	NOT_RELEVANT
211	10995758	24634	1175	NOT_RELEVANT
211	10995758	37952	1680	NOT_RELEVANT
211	10995758	39635	2905	NOT_RELEVANT
211	10995758	42543	1526	NOT_RELEVANT
211	10995758	46192	2723	NOT_RELEVANT
211	10995758	48918	2120	NOT_RELEVANT
211	10995758	53030	2142	NOT_RELEVANT
211	10995758	55175	2533	NOT_RELEVANT
211	10995758	65839	1710	NOT_RELEVANT
211	10995758	82266	2591	NOT_RELEVANT
211	10995806	0	256	NOT_RELEVANT
211	10995806	10391	637	NOT_RELEVANT
211	10995806	33986	1409	NOT_RELEVANT
211	11018051	11794	3795	NOT_RELEVANT
211	11018051	95687	1869	NOT_RELEVANT
211	11018053	83169	1636	NOT_RELEVANT
211	11024032	37765	2867	NOT_RELEVANT
211	11024032	40635	3373	NOT_RELEVANT
211	11024032	44011	3451	NOT_RELEVANT
211	11053535	28931	2029	NOT_RELEVANT
211	11058592	10122	166	NOT_RELEVANT
211	11070054	85305	384	NOT_RELEVANT
211	11086001	20925	1263	NOT_RELEVANT
211	11087728	2247	2885	NOT_RELEVANT
211	11087742	16443	1011	NOT_RELEVANT
211	11092757	66739	1803	NOT_RELEVANT
211	11096103	17048	1538	NOT_RELEVANT
211	11096120	46524	1022	NOT_RELEVANT
211	11104771	69808	1497	NOT_RELEVANT
211	11115511	59167	175	NOT_RELEVANT
211	11120739	6738	719	NOT_RELEVANT
211	11134026	14635	2215	NOT_RELEVANT
211	11134026	22043	1319	RELEVANT
211	11134026	29849	1843	NOT_RELEVANT
211	11134026	33097	1580	NOT_RELEVANT
211	11134026	34680	2236	NOT_RELEVANT
211	11134026	36919	1529	NOT_RELEVANT
211	11134026	38451	2181	NOT_RELEVANT
211	11134026	40635	1024	NOT_RELEVANT
211	11134026	41662	1575	NOT_RELEVANT
211	11134026	44552	1482	NOT_RELEVANT
211	11134026	46037	2420	NOT_RELEVANT
211	11134026	48460	4141	NOT_RELEVANT
211	11152698	12590	1539	RELEVANT
211	11152698	16281	1368	NOT_RELEVANT
211	11152698	17652	2341	NOT_RELEVANT
211	11152698	20544	1086	NOT_RELEVANT
211	11152698	27464	1567	NOT_RELEVANT
211	11152698	36208	2685	NOT_RELEVANT
211	11171559	33718	1328	NOT_RELEVANT
211	11230095	10329	1002	NOT_RELEVANT
211	11230095	48045	4110	NOT_RELEVANT
211	11230095	55530	1568	NOT_RELEVANT
211	11230095	72417	3169	NOT_RELEVANT
211	11238461	23477	1299	NOT_RELEVANT
211	11238964	81036	331	NOT_RELEVANT
211	11274188	0	557	NOT_RELEVANT
211	11274188	2280	3240	NOT_RELEVANT
211	11274188	9507	1419	NOT_RELEVANT
211	11274188	23776	975	RELEVANT
211	11274188	26212	900	NOT_RELEVANT
211	11274188	43650	2728	NOT_RELEVANT
211	11274188	46381	3803	NOT_RELEVANT
211	11274188	58828	2677	NOT_RELEVANT
211	11278603	0	1259	NOT_RELEVANT
211	11278678	42585	2344	NOT_RELEVANT
211	11278737	17094	251	NOT_RELEVANT
211	11278737	24720	1495	NOT_RELEVANT
211	11278737	48041	1291	NOT_RELEVANT
211	11278737	54375	1073	NOT_RELEVANT
211	11278737	55451	832	NOT_RELEVANT
211	11278737	56286	1648	NOT_RELEVANT
211	11278737	57937	2250	NOT_RELEVANT
211	11278737	65966	3957	NOT_RELEVANT
211	11279080	0	731	NOT_RELEVANT
211	11279080	16534	206	RELEVANT
211	11279080	29557	1888	NOT_RELEVANT
211	11279080	64570	1800	NOT_RELEVANT
211	11279080	66373	2590	NOT_RELEVANT
211	11279080	79966	2211	NOT_RELEVANT
211	11279111	5734	2910	NOT_RELEVANT
211	11279111	15003	2246	RELEVANT
211	11279111	23902	1951	NOT_RELEVANT
211	11279111	25856	1951	NOT_RELEVANT
211	11285285	98715	1442	NOT_RELEVANT
211	11287423	63077	1925	NOT_RELEVANT
211	11290735	20597	1298	NOT_RELEVANT
211	11304802	7208	2030	NOT_RELEVANT
211	11319238	15996	1723	NOT_RELEVANT
211	11319238	17722	2076	RELEVANT
211	11319238	24994	2536	NOT_RELEVANT
211	11319238	27551	2475	NOT_RELEVANT
211	11319238	42296	1799	NOT_RELEVANT
211	11342563	70871	429	NOT_RELEVANT
211	11353137	47676	1188	NOT_RELEVANT
211	11356684	52576	2998	NOT_RELEVANT
211	11390691	60738	764	NOT_RELEVANT
211	11413368	24461	1270	NOT_RELEVANT
211	11418459	2431	3762	NOT_RELEVANT
211	11457730	4253	158	NOT_RELEVANT
211	11493541	10993	755	NOT_RELEVANT
211	11493666	0	343	NOT_RELEVANT
211	11493666	41635	226	NOT_RELEVANT
211	11493666	46294	340	NOT_RELEVANT
211	11493666	50856	346	NOT_RELEVANT
211	11493666	56471	322	NOT_RELEVANT
211	11493666	60616	338	NOT_RELEVANT
211	11526073	20318	388	NOT_RELEVANT
211	11526087	28469	1186	NOT_RELEVANT
211	11553521	31049	1564	NOT_RELEVANT
211	11564761	105355	375	NOT_RELEVANT
211	11585793	69213	451	NOT_RELEVANT
211	11591728	1762	3310	NOT_RELEVANT
211	11591811	71148	2202	NOT_RELEVANT
211	11591811	73353	1021	NOT_RELEVANT
211	11600624	74901	23536	NOT_RELEVANT
211	11668044	48615	1875	NOT_RELEVANT
211	11679592	8982	4051	NOT_RELEVANT
211	11679592	34633	2508	NOT_RELEVANT
211	11679592	37144	1846	NOT_RELEVANT
211	11679592	56885	353	NOT_RELEVANT
211	11684665	30011	2667	NOT_RELEVANT
211	11689481	17733	2557	NOT_RELEVANT
211	11698240	6650	2577	NOT_RELEVANT
211	11700307	2287	4327	NOT_RELEVANT
211	11700307	22941	1962	NOT_RELEVANT
211	11700307	32324	2597	NOT_RELEVANT
211	11700307	46171	1788	NOT_RELEVANT
211	11700307	53400	2041	NOT_RELEVANT
211	11700309	50894	5057	NOT_RELEVANT
211	11709425	4897	2161	NOT_RELEVANT
211	11709425	11623	1298	RELEVANT
211	11709425	12958	1388	NOT_RELEVANT
211	11709425	18050	3734	NOT_RELEVANT
211	11709425	21787	1646	NOT_RELEVANT
211	11709425	23470	2419	RELEVANT
211	11709425	25892	1910	NOT_RELEVANT
211	11709425	31077	2390	NOT_RELEVANT
211	11709425	33470	1871	NOT_RELEVANT
211	11709549	0	1115	NOT_RELEVANT
211	11709549	20143	606	NOT_RELEVANT
211	11709549	20752	634	NOT_RELEVANT
211	11709549	21389	1446	NOT_RELEVANT
211	11709549	47758	170	NOT_RELEVANT
211	11714688	17017	2752	NOT_RELEVANT
211	11714708	8931	3790	NOT_RELEVANT
211	11714708	17773	1037	RELEVANT
211	11714708	34603	1337	NOT_RELEVANT
211	11714708	35943	1063	NOT_RELEVANT
211	11714708	41013	2148	NOT_RELEVANT
211	11714708	44986	1655	NOT_RELEVANT
211	11714708	58009	2269	NOT_RELEVANT
211	11723117	21869	1440	RELEVANT
211	11723117	33283	2079	NOT_RELEVANT
211	11723117	35365	1837	NOT_RELEVANT
211	11723117	37205	1571	NOT_RELEVANT
211	11723117	40657	1621	RELEVANT
211	11723117	44095	2412	NOT_RELEVANT
211	11723117	60156	3219	NOT_RELEVANT
211	11723117	64053	2256	NOT_RELEVANT
211	11723125	67413	1450	NOT_RELEVANT
211	11724819	102619	341	NOT_RELEVANT
211	11726583	42488	2893	NOT_RELEVANT
211	11733498	13766	911	NOT_RELEVANT
211	11739774	48295	333	NOT_RELEVANT
211	11742811	8453	1022	NOT_RELEVANT
211	11742813	3852	95	NOT_RELEVANT
211	11744724	40981	1802	NOT_RELEVANT
211	11744724	42786	1268	NOT_RELEVANT
211	11751765	60029	443	NOT_RELEVANT
211	11756191	38462	95	NOT_RELEVANT
211	11779864	26041	1886	NOT_RELEVANT
211	11804857	2147	2828	NOT_RELEVANT
211	11805122	0	519	NOT_RELEVANT
211	11805122	2154	3198	NOT_RELEVANT
211	11805122	11692	1662	RELEVANT
211	11805122	14663	2339	RELEVANT
211	11805122	17005	2039	NOT_RELEVANT
211	11805122	32354	1132	NOT_RELEVANT
211	11805122	33489	1743	RELEVANT
211	11805122	36304	1503	NOT_RELEVANT
211	11805122	37810	1163	NOT_RELEVANT
211	11805122	38976	1671	RELEVANT
211	11805122	40650	1078	NOT_RELEVANT
211	11805122	41731	2893	RELEVANT
211	11807017	29066	171	NOT_RELEVANT
211	11807025	29901	615	NOT_RELEVANT
211	11807220	38018	1292	NOT_RELEVANT
211	11812778	93143	2416	NOT_RELEVANT
211	11812930	46426	986	NOT_RELEVANT
211	11827985	34719	1993	NOT_RELEVANT
211	11867620	7070	1858	NOT_RELEVANT
211	11867620	41006	2727	NOT_RELEVANT
211	11907044	6448	1028	NOT_RELEVANT
211	11909835	46972	454	NOT_RELEVANT
211	11912189	48869	1589	NOT_RELEVANT
211	11912191	24570	1603	NOT_RELEVANT
211	11912191	27407	2026	NOT_RELEVANT
211	11912191	39935	2917	NOT_RELEVANT
211	11923279	8440	1242	NOT_RELEVANT
211	11923279	19554	1426	NOT_RELEVANT
211	11923279	20983	1436	NOT_RELEVANT
211	11923279	25824	1076	NOT_RELEVANT
211	11923279	36262	2750	NOT_RELEVANT
211	11923279	44466	1952	NOT_RELEVANT
211	11923279	49832	2091	NOT_RELEVANT
211	11923279	57087	1916	NOT_RELEVANT
211	11923279	59006	2394	NOT_RELEVANT
211	11923279	65029	2272	NOT_RELEVANT
211	11923279	67322	1295	NOT_RELEVANT
211	11929749	45515	2588	NOT_RELEVANT
211	11937501	2281	3427	NOT_RELEVANT
211	11937501	5711	2217	NOT_RELEVANT
211	11937501	40707	3057	NOT_RELEVANT
211	11937501	75097	3865	NOT_RELEVANT
211	11937501	82791	1753	NOT_RELEVANT
211	11937501	84547	3137	NOT_RELEVANT
211	11937501	87687	2492	NOT_RELEVANT
211	11937501	105340	1553	NOT_RELEVANT
211	11937501	108501	1629	NOT_RELEVANT
211	11980920	395	448	NOT_RELEVANT
211	11997254	10065	1420	RELEVANT
211	11997254	37313	1681	NOT_RELEVANT
211	11997254	38997	2864	NOT_RELEVANT
211	11997254	54837	17051	NOT_RELEVANT
211	12006572	61512	2261	NOT_RELEVANT
211	12011112	111866	449	NOT_RELEVANT
211	12016225	84797	297	NOT_RELEVANT
211	12021175	699	343	NOT_RELEVANT
211	12034858	81139	95	NOT_RELEVANT
211	12050163	2229	2800	NOT_RELEVANT
211	12050163	5032	940	NOT_RELEVANT
211	12050163	11759	1317	RELEVANT
211	12063253	10314	1014	RELEVANT
211	12063253	14298	467	NOT_RELEVANT
211	12063253	14768	3903	NOT_RELEVANT
211	12063253	41543	2072	NOT_RELEVANT
211	12063253	43618	1638	NOT_RELEVANT
211	12063253	45259	1036	NOT_RELEVANT
211	12063253	46298	1381	NOT_RELEVANT
211	12070168	2736	3219	NOT_RELEVANT
211	12070168	7332	2668	NOT_RELEVANT
211	12070168	29340	1663	NOT_RELEVANT
211	12070168	35128	2745	NOT_RELEVANT
211	12070168	42382	1650	NOT_RELEVANT
211	12070168	65654	918	NOT_RELEVANT
211	12084718	56019	2252	NOT_RELEVANT
211	12091308	0	350	NOT_RELEVANT
211	12091308	8043	2147	NOT_RELEVANT
211	12101309	80360	330	NOT_RELEVANT
211	12105200	9110	2077	NOT_RELEVANT
211	12130637	45760	2258	NOT_RELEVANT
211	12140315	54799	2606	NOT_RELEVANT
211	12145295	69247	1611	NOT_RELEVANT
211	12163476	29360	1456	NOT_RELEVANT
211	12163476	79487	1022	NOT_RELEVANT
211	12181143	62085	1321	NOT_RELEVANT
211	12183471	12456	361	NOT_RELEVANT
211	12189185	49187	1235	NOT_RELEVANT
211	12193582	388	303	NOT_RELEVANT
211	12196542	54012	239	NOT_RELEVANT
211	12202490	12053	243	NOT_RELEVANT
211	12213810	46955	3449	NOT_RELEVANT
211	12213932	106327	331	NOT_RELEVANT
211	12356867	30873	2009	NOT_RELEVANT
211	12356867	66367	1109	NOT_RELEVANT
211	12356867	68018	528	NOT_RELEVANT
211	12364576	19323	327	NOT_RELEVANT
211	12370243	382	415	NOT_RELEVANT
211	12376554	93525	478	NOT_RELEVANT
211	12403818	9296	3440	NOT_RELEVANT
211	12411297	100663	288	NOT_RELEVANT
211	12415013	4753	6160	NOT_RELEVANT
211	12415013	15061	2394	NOT_RELEVANT
211	12415013	36439	2631	NOT_RELEVANT
211	12415013	56358	1838	NOT_RELEVANT
211	12415013	61207	2088	NOT_RELEVANT
211	12426237	16344	1599	NOT_RELEVANT
211	12434001	64577	444	NOT_RELEVANT
211	12438412	73889	2876	NOT_RELEVANT
211	12438413	8768	3479	NOT_RELEVANT
211	12438413	22727	2663	NOT_RELEVANT
211	12438413	25393	1859	NOT_RELEVANT
211	12438413	27255	2589	NOT_RELEVANT
211	12438413	29847	1732	NOT_RELEVANT
211	12438413	31582	3139	RELEVANT
211	12438413	34724	1598	RELEVANT
211	12438413	36325	1709	RELEVANT
211	12438413	38037	3009	NOT_RELEVANT
211	12438413	48307	1454	NOT_RELEVANT
211	12438413	51265	1830	NOT_RELEVANT
211	12438413	53098	1574	NOT_RELEVANT
211	12438413	54675	1666	NOT_RELEVANT
211	12438413	56344	3141	NOT_RELEVANT
211	12446668	15568	3942	NOT_RELEVANT
211	12446733	16408	1703	NOT_RELEVANT
211	12454007	48821	1153	NOT_RELEVANT
211	12454016	54132	3776	NOT_RELEVANT
211	12456711	62014	535	NOT_RELEVANT
211	12456711	65288	492	NOT_RELEVANT
211	12456711	84834	467	NOT_RELEVANT
211	12456711	87526	396	NOT_RELEVANT
211	12456711	90413	491	NOT_RELEVANT
211	12471024	70580	572	NOT_RELEVANT
211	12471046	19407	1596	NOT_RELEVANT
211	12482754	2119	3154	NOT_RELEVANT
211	12482754	34684	555	NOT_RELEVANT
211	12482754	35260	1802	NOT_RELEVANT
211	12482848	25703	2004	NOT_RELEVANT
211	12482848	29361	2979	NOT_RELEVANT
211	12482848	34642	3137	NOT_RELEVANT
211	12482848	41610	3510	NOT_RELEVANT
211	12482848	45123	1366	NOT_RELEVANT
211	12496241	62441	570	NOT_RELEVANT
211	12507994	5124	2676	NOT_RELEVANT
211	12507994	86354	1226	NOT_RELEVANT
211	12508104	68569	359	NOT_RELEVANT
211	12521931	14402	798	NOT_RELEVANT
211	12524440	7855	4346	NOT_RELEVANT
211	12527753	78198	1195	NOT_RELEVANT
211	12531901	15301	2198	NOT_RELEVANT
211	12531901	32176	3237	NOT_RELEVANT
211	12531901	45867	1366	NOT_RELEVANT
211	12531901	47236	1187	NOT_RELEVANT
211	12538662	41818	1903	NOT_RELEVANT
211	12551909	5644	2307	NOT_RELEVANT
211	12551930	22730	3014	NOT_RELEVANT
211	12554788	13960	1517	NOT_RELEVANT
211	12576483	30864	2438	NOT_RELEVANT
211	12576483	36168	1624	NOT_RELEVANT
211	12576483	42957	1120	NOT_RELEVANT
211	12576483	45846	1236	NOT_RELEVANT
211	12576483	47085	2414	NOT_RELEVANT
211	12576483	51505	2390	NOT_RELEVANT
211	12576483	60053	1308	NOT_RELEVANT
211	12586822	2312	3226	NOT_RELEVANT
211	12586822	5541	2880	NOT_RELEVANT
211	12586822	34779	1428	NOT_RELEVANT
211	12586822	38373	1329	NOT_RELEVANT
211	12586822	39705	2614	NOT_RELEVANT
211	12586822	58587	653	NOT_RELEVANT
211	12586840	14808	828	NOT_RELEVANT
211	12588955	2676	1739	NOT_RELEVANT
211	12595555	16316	152	NOT_RELEVANT
211	12595555	16490	123	NOT_RELEVANT
211	12615925	44103	3358	NOT_RELEVANT
211	12615970	16960	1871	NOT_RELEVANT
211	12615970	66655	4308	NOT_RELEVANT
211	12626420	45161	647	NOT_RELEVANT
211	12626503	49684	3707	RELEVANT
211	12626503	53478	1323	NOT_RELEVANT
211	12637330	109116	356	NOT_RELEVANT
211	12646556	27282	3820	NOT_RELEVANT
211	12646556	31105	2083	NOT_RELEVANT
211	12657639	0	613	NOT_RELEVANT
211	12663444	70225	352	NOT_RELEVANT
211	12668622	42232	1613	NOT_RELEVANT
211	12676943	40641	1710	NOT_RELEVANT
211	12676943	52150	2725	NOT_RELEVANT
211	12682061	15991	2802	NOT_RELEVANT
211	12682061	26880	2704	NOT_RELEVANT
211	12682061	61339	1621	NOT_RELEVANT
211	12682061	69541	822	NOT_RELEVANT
211	12682077	4485	2459	NOT_RELEVANT
211	12682077	65748	637	NOT_RELEVANT
211	12686518	36796	1342	NOT_RELEVANT
211	12686518	44876	976	NOT_RELEVANT
211	12686518	62435	466	NOT_RELEVANT
211	12689943	24177	1499	NOT_RELEVANT
211	12692124	19466	1015	NOT_RELEVANT
211	12695502	18453	2013	NOT_RELEVANT
211	12700137	26262	3216	NOT_RELEVANT
211	12700228	65266	2661	NOT_RELEVANT
211	12707306	46058	414	NOT_RELEVANT
211	12724327	69573	1199	NOT_RELEVANT
211	12730201	0	423	NOT_RELEVANT
211	12748178	20953	1225	NOT_RELEVANT
211	12754303	35808	1374	NOT_RELEVANT
211	12759365	99577	3656	NOT_RELEVANT
211	12765952	23722	1507	NOT_RELEVANT
211	12771129	4907	714	NOT_RELEVANT
211	12771129	68599	1764	NOT_RELEVANT
211	12771129	85097	495	NOT_RELEVANT
211	12771129	85633	401	NOT_RELEVANT
211	12771129	86790	310	NOT_RELEVANT
211	12771129	88442	271	NOT_RELEVANT
211	12771129	102340	430	NOT_RELEVANT
211	12771187	102193	495	NOT_RELEVANT
211	12796029	19711	2358	NOT_RELEVANT
211	12799318	4231	95	NOT_RELEVANT
211	12810888	22283	2715	NOT_RELEVANT
211	12812986	81485	1709	NOT_RELEVANT
211	12813171	73955	2153	NOT_RELEVANT
211	12816749	67589	2137	NOT_RELEVANT
211	12824378	40124	446	NOT_RELEVANT
211	12829740	1440	2714	NOT_RELEVANT
211	12829740	12542	1800	RELEVANT
211	12829740	14345	2433	NOT_RELEVANT
211	12829740	16781	1171	RELEVANT
211	12829740	18972	2118	NOT_RELEVANT
211	12829740	21093	1251	NOT_RELEVANT
211	12829740	23814	1646	NOT_RELEVANT
211	12829740	27062	1758	NOT_RELEVANT
211	12829740	36396	1608	NOT_RELEVANT
211	12829740	38007	1885	NOT_RELEVANT
